coin,timeframe,period,bars,st1_period,st1_mult,st2_period,st2_mult,settings,sl,rr,target,risk,num_trades,win_rate,total_net_profit,ending_capital,return_pct,max_drawdown_pct,profit_factor,expectancy,avg_win,avg_loss,exposure_pct
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,14,2.0,"ST1(12,4.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,103,38.83,-752.94,9247.06,-7.53,15.07,0.85,-7.31,108.64,-80.93,70.06
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,12,4.0,"ST1(14,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,103,38.83,-752.94,9247.06,-7.53,15.07,0.85,-7.31,108.64,-80.93,70.06
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,14,3.0,"ST1(7,2.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,86,36.05,-754.1,9245.9,-7.54,15.0,0.79,-8.77,92.54,-65.87,75.62
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,7,2.0,"ST1(14,3.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,86,36.05,-754.1,9245.9,-7.54,15.0,0.79,-8.77,92.54,-65.87,75.62
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,10,4.0,"ST1(14,2.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,84,38.1,-757.16,9242.84,-7.57,14.11,0.78,-9.01,85.21,-67.0,71.75
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,4.0,14,2.0,"ST1(10,4.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,84,38.1,-757.16,9242.84,-7.57,14.11,0.78,-9.01,85.21,-67.0,71.75
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,12,3.0,"ST1(12,2.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,102,38.24,-757.23,9242.77,-7.57,15.76,0.85,-7.42,109.47,-79.79,68.43
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,12,2.0,"ST1(12,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,102,38.24,-757.23,9242.77,-7.57,15.76,0.85,-7.42,109.47,-79.79,68.43
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,10,2.0,"ST1(12,4.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,72,34.72,-759.37,9240.63,-7.59,11.5,0.76,-10.55,97.12,-67.82,53.95
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,12,4.0,"ST1(10,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,72,34.72,-759.37,9240.63,-7.59,11.5,0.76,-10.55,97.12,-67.82,53.95
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.5,10,3.0,"ST1(12,3.5)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,80,35.0,-768.11,9231.89,-7.68,11.85,0.79,-9.6,103.29,-70.39,64.23
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.0,12,3.5,"ST1(10,3.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,80,35.0,-768.11,9231.89,-7.68,11.85,0.79,-9.6,103.29,-70.39,64.23
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,12,3.0,"ST1(14,3.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,88,37.5,-768.44,9231.56,-7.68,10.97,0.79,-8.73,88.52,-67.08,82.86
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,14,3.0,"ST1(12,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,88,37.5,-768.44,9231.56,-7.68,10.97,0.79,-8.73,88.52,-67.08,82.86
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,14,4.0,"ST1(12,2.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,71,33.8,-769.87,9230.13,-7.7,11.57,0.75,-10.84,98.03,-66.44,52.84
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,12,2.0,"ST1(14,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,71,33.8,-769.87,9230.13,-7.7,11.57,0.75,-10.84,98.03,-66.44,52.84
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,7,3.0,"ST1(10,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,102,38.24,-777.17,9222.83,-7.77,15.56,0.85,-7.62,114.35,-83.12,69.73
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,10,2.0,"ST1(7,3.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,102,38.24,-777.17,9222.83,-7.77,15.56,0.85,-7.62,114.35,-83.12,69.73
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,14,4.0,"ST1(7,2.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,75,36.0,-779.05,9220.95,-7.79,10.73,0.77,-10.39,94.96,-69.64,59.46
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,7,2.0,"ST1(14,4.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,75,36.0,-779.05,9220.95,-7.79,10.73,0.77,-10.39,94.96,-69.64,59.46
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.0,10,4.0,"ST1(12,3.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,75,36.0,-779.92,9220.08,-7.8,11.15,0.76,-10.4,93.24,-68.7,57.12
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,4.0,12,3.0,"ST1(10,4.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,75,36.0,-779.92,9220.08,-7.8,11.15,0.76,-10.4,93.24,-68.7,57.12
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,7,3.0,"ST1(14,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,85,36.47,-784.96,9215.04,-7.85,12.98,0.78,-9.23,89.58,-65.96,75.6
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,14,2.0,"ST1(7,3.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,85,36.47,-784.96,9215.04,-7.85,12.98,0.78,-9.23,89.58,-65.96,75.6
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.5,7,2.0,"ST1(14,3.5)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,95,35.79,-786.88,9213.12,-7.87,14.7,0.81,-8.28,99.27,-68.23,69.77
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,14,3.5,"ST1(7,2.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,95,35.79,-786.88,9213.12,-7.87,14.7,0.81,-8.28,99.27,-68.23,69.77
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,12,3.0,"ST1(12,4.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,75,36.0,-787.49,9212.51,-7.87,11.22,0.76,-10.5,93.21,-68.83,57.68
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.0,12,4.0,"ST1(12,3.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,75,36.0,-787.49,9212.51,-7.87,11.22,0.76,-10.5,93.21,-68.83,57.68
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.5,12,2.0,"ST1(12,3.5)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,76,32.89,-790.79,9209.21,-7.91,13.63,0.78,-10.41,109.97,-69.41,56.46
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,12,3.5,"ST1(12,2.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,76,32.89,-790.79,9209.21,-7.91,13.63,0.78,-10.41,109.97,-69.41,56.46
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,12,2.0,"ST1(10,2.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,83,30.12,-791.05,9208.95,-7.91,14.56,0.78,-9.53,114.51,-63.0,65.94
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,10,2.0,"ST1(12,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,83,30.12,-791.05,9208.95,-7.91,14.56,0.78,-9.53,114.51,-63.0,65.94
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,12,2.0,"ST1(7,2.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,98,38.78,-795.64,9204.36,-7.96,12.67,0.83,-8.12,98.78,-75.82,77.69
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,7,2.0,"ST1(12,2.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,98,38.78,-795.64,9204.36,-7.96,12.67,0.83,-8.12,98.78,-75.82,77.69
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,10,2.0,"ST1(14,3.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,93,36.56,-800.64,9199.36,-8.01,11.93,0.8,-8.61,93.46,-67.43,72.71
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,14,3.0,"ST1(10,2.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,93,36.56,-800.64,9199.36,-8.01,11.93,0.8,-8.61,93.46,-67.43,72.71
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,7,3.0,"ST1(14,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,104,37.5,-803.91,9196.09,-8.04,16.06,0.85,-7.73,116.87,-82.49,70.88
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,14,2.0,"ST1(7,3.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,104,37.5,-803.91,9196.09,-8.04,16.06,0.85,-7.73,116.87,-82.49,70.88
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,10,2.0,"ST1(10,3.5)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,76,34.21,-804.54,9195.46,-8.05,14.03,0.77,-10.59,100.83,-68.52,56.01
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,10,3.5,"ST1(10,2.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,76,34.21,-804.54,9195.46,-8.05,14.03,0.77,-10.59,100.83,-68.52,56.01
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,10,2.0,"ST1(14,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,97,38.14,-805.85,9194.15,-8.06,11.84,0.82,-8.31,99.03,-74.5,77.71
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,14,2.0,"ST1(10,2.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,97,38.14,-805.85,9194.15,-8.06,11.84,0.82,-8.31,99.03,-74.5,77.71
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,7,3.0,"ST1(14,3.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,79,34.18,-807.29,9192.71,-8.07,13.85,0.78,-10.22,104.0,-69.52,63.64
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.0,14,3.0,"ST1(7,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,79,34.18,-807.29,9192.71,-8.07,13.85,0.78,-10.22,104.0,-69.52,63.64
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,14,2.0,"ST1(7,3.5)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,103,37.86,-807.56,9192.44,-8.08,17.61,0.84,-7.84,108.92,-78.99,70.55
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,7,3.5,"ST1(14,2.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,103,37.86,-807.56,9192.44,-8.08,17.61,0.84,-7.84,108.92,-78.99,70.55
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,10,2.0,"ST1(12,4.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,100,39.0,-809.15,9190.85,-8.09,14.11,0.84,-8.09,106.78,-81.53,68.37
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,12,4.0,"ST1(10,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,100,39.0,-809.15,9190.85,-8.09,14.11,0.84,-8.09,106.78,-81.53,68.37
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,12,4.0,"ST1(14,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,85,38.82,-810.74,9189.26,-8.11,15.07,0.77,-9.54,84.11,-68.97,71.82
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,14,2.0,"ST1(12,4.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,85,38.82,-810.74,9189.26,-8.11,15.07,0.77,-9.54,84.11,-68.97,71.82
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.0,12,2.0,"ST1(7,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,76,32.89,-816.13,9183.87,-8.16,14.6,0.77,-10.74,106.89,-68.4,57.75
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,7,3.0,"ST1(12,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,76,32.89,-816.13,9183.87,-8.16,14.6,0.77,-10.74,106.89,-68.4,57.75
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,7,3.5,"ST1(7,2.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,100,38.0,-822.02,9177.98,-8.22,17.77,0.83,-8.22,107.97,-79.43,68.53
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,7,2.0,"ST1(7,3.5)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,100,38.0,-822.02,9177.98,-8.22,17.77,0.83,-8.22,107.97,-79.43,68.53
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,12,3.5,"ST1(12,2.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,93,36.56,-823.1,9176.9,-8.23,13.23,0.8,-8.85,97.26,-70.0,67.9
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.5,12,2.0,"ST1(12,3.5)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,93,36.56,-823.1,9176.9,-8.23,13.23,0.8,-8.85,97.26,-70.0,67.9
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,7,3.0,"ST1(12,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,83,38.55,-823.82,9176.18,-8.24,11.64,0.76,-9.93,82.1,-67.67,76.45
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,12,2.0,"ST1(7,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,83,38.55,-823.82,9176.18,-8.24,11.64,0.76,-9.93,82.1,-67.67,76.45
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,7,3.0,"ST1(12,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,102,38.24,-831.98,9168.02,-8.32,16.06,0.84,-8.16,112.26,-82.7,69.28
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,12,2.0,"ST1(7,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,102,38.24,-831.98,9168.02,-8.32,16.06,0.84,-8.16,112.26,-82.7,69.28
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,14,4.0,"ST1(10,2.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,100,39.0,-834.11,9165.89,-8.34,12.9,0.84,-8.34,108.47,-83.02,67.96
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,10,2.0,"ST1(14,4.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,100,39.0,-834.11,9165.89,-8.34,12.9,0.84,-8.34,108.47,-83.02,67.96
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,14,3.0,"ST1(7,2.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,94,36.17,-834.17,9165.83,-8.34,13.17,0.79,-8.87,94.18,-67.27,72.12
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,7,2.0,"ST1(14,3.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,94,36.17,-834.17,9165.83,-8.34,13.17,0.79,-8.87,94.18,-67.27,72.12
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,10,3.5,"ST1(7,2.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,78,34.62,-843.18,9156.82,-8.43,13.49,0.76,-10.81,97.54,-68.17,59.53
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,7,2.0,"ST1(10,3.5)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,78,34.62,-843.18,9156.82,-8.43,13.49,0.76,-10.81,97.54,-68.17,59.53
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,14,2.0,"ST1(10,3.5)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,102,37.25,-857.83,9142.17,-8.58,16.66,0.83,-8.41,110.96,-79.28,71.3
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,10,3.5,"ST1(14,2.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,102,37.25,-857.83,9142.17,-8.58,16.66,0.83,-8.41,110.96,-79.28,71.3
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,12,2.0,"ST1(12,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,72,33.33,-860.78,9139.22,-8.61,12.48,0.73,-11.96,97.95,-66.91,52.53
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,12,4.0,"ST1(12,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,72,33.33,-860.78,9139.22,-8.61,12.48,0.73,-11.96,97.95,-66.91,52.53
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,7,3.5,"ST1(10,2.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,100,38.0,-863.44,9136.56,-8.63,16.68,0.82,-8.63,107.07,-79.55,68.86
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,10,2.0,"ST1(7,3.5)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,100,38.0,-863.44,9136.56,-8.63,16.68,0.82,-8.63,107.07,-79.55,68.86
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,7,2.0,"ST1(10,3.5)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,100,37.0,-864.13,9135.87,-8.64,17.01,0.83,-8.64,110.43,-78.57,69.0
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,10,3.5,"ST1(7,2.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,100,37.0,-864.13,9135.87,-8.64,17.01,0.83,-8.64,110.43,-78.57,69.0
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,12,3.0,"ST1(10,2.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,97,36.08,-866.7,9133.3,-8.67,14.62,0.8,-8.94,98.56,-69.62,72.57
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,10,2.0,"ST1(12,3.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,97,36.08,-866.7,9133.3,-8.67,14.62,0.8,-8.94,98.56,-69.62,72.57
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,12,2.0,"ST1(10,2.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,106,36.79,-868.87,9131.13,-8.69,18.4,0.84,-8.2,121.36,-83.61,73.7
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,10,2.0,"ST1(12,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,106,36.79,-868.87,9131.13,-8.69,18.4,0.84,-8.2,121.36,-83.61,73.7
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,10,2.0,"ST1(14,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,105,36.19,-869.45,9130.55,-8.69,18.4,0.84,-8.28,122.3,-82.34,71.73
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,14,2.0,"ST1(10,2.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,105,36.19,-869.45,9130.55,-8.69,18.4,0.84,-8.28,122.3,-82.34,71.73
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,14,4.0,"ST1(14,3.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,88,38.64,-874.05,9125.95,-8.74,14.47,0.77,-9.93,86.96,-70.94,79.15
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,14,3.0,"ST1(14,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,88,38.64,-874.05,9125.95,-8.74,14.47,0.77,-9.93,86.96,-70.94,79.15
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,10,3.5,"ST1(10,2.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,100,38.0,-885.73,9114.27,-8.86,15.72,0.82,-8.86,107.15,-79.96,69.64
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,10,2.0,"ST1(10,3.5)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,100,38.0,-885.73,9114.27,-8.86,15.72,0.82,-8.86,107.15,-79.96,69.64
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,7,4.0,"ST1(12,4.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,98,37.76,-888.13,9111.87,-8.88,11.21,0.8,-9.06,94.11,-71.64,79.61
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,4.0,12,4.0,"ST1(7,4.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,98,37.76,-888.13,9111.87,-8.88,11.21,0.8,-9.06,94.11,-71.64,79.61
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,12,2.0,"ST1(14,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,93,36.56,-893.63,9106.37,-8.94,11.79,0.78,-9.61,91.85,-68.08,71.4
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,14,3.0,"ST1(12,2.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,93,36.56,-893.63,9106.37,-8.94,11.79,0.78,-9.61,91.85,-68.08,71.4
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,10,3.5,"ST1(14,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,77,35.06,-894.11,9105.89,-8.94,13.77,0.75,-11.61,96.86,-70.19,59.18
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,14,3.0,"ST1(10,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,77,35.06,-894.11,9105.89,-8.94,13.77,0.75,-11.61,96.86,-70.19,59.18
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,7,2.0,"ST1(12,3.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,98,35.71,-900.19,9099.81,-9.0,15.5,0.79,-9.19,99.05,-69.31,71.79
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,12,3.0,"ST1(7,2.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,98,35.71,-900.19,9099.81,-9.0,15.5,0.79,-9.19,99.05,-69.31,71.79
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,10,4.0,"ST1(14,3.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,75,34.67,-903.44,9096.56,-9.03,12.29,0.73,-12.05,94.86,-68.77,56.36
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,4.0,14,3.0,"ST1(10,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,75,34.67,-903.44,9096.56,-9.03,12.29,0.73,-12.05,94.86,-68.77,56.36
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,10,3.5,"ST1(12,2.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,76,32.89,-905.45,9094.55,-9.05,14.97,0.74,-11.91,101.69,-67.6,54.58
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,12,2.0,"ST1(10,3.5)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,76,32.89,-905.45,9094.55,-9.05,14.97,0.74,-11.91,101.69,-67.6,54.58
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,14,3.0,"ST1(12,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,75,34.67,-910.91,9089.09,-9.11,12.37,0.73,-12.15,94.82,-68.9,56.91
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,12,4.0,"ST1(14,3.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,75,34.67,-910.91,9089.09,-9.11,12.37,0.73,-12.15,94.82,-68.9,56.91
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,12,2.0,"ST1(12,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,101,38.61,-911.45,9088.55,-9.11,15.07,0.82,-9.02,105.59,-81.12,68.7
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,12,4.0,"ST1(12,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,101,38.61,-911.45,9088.55,-9.11,15.07,0.82,-9.02,105.59,-81.12,68.7
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,10,2.0,"ST1(7,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,103,35.92,-918.62,9081.38,-9.19,18.07,0.83,-8.92,121.89,-82.25,72.57
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,7,2.0,"ST1(10,2.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,103,35.92,-918.62,9081.38,-9.19,18.07,0.83,-8.92,121.89,-82.25,72.57
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,12,2.0,"ST1(14,2.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,99,37.37,-925.81,9074.19,-9.26,12.49,0.8,-9.35,98.97,-74.0,78.32
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,14,2.0,"ST1(12,2.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,99,37.37,-925.81,9074.19,-9.26,12.49,0.8,-9.35,98.97,-74.0,78.32
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,12,2.0,"ST1(14,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,101,38.61,-936.14,9063.86,-9.36,13.87,0.82,-9.27,107.26,-82.57,68.29
